,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
49,61.50162222222222,66.47768888888888,68.38245555555555,69.70268888888889,70.71932222222222,72.5611,72.6833,73.50844444444445,73.75157777777778,74.01234444444444,76.04812222222222,75.69286666666667,75.66515555555556,76.21816666666668,76.20937777777777,76.11110000000001,76.05819999999999,75.67021111111112,75.98259999999999,75.90324444444445,75.90324444444445,75.90324444444445,75.90324444444445,75.90324444444445,75.90324444444445
50,52.498111111111115,49.439400000000006,46.52808888888888,48.790600000000005,51.581,43.314433333333334,47.605199999999996,49.0325,45.09322222222222,48.7012,48.73142222222223,49.03752222222222,45.56688888888888,45.56688888888888,45.56688888888888,45.56688888888888,45.56688888888888,45.56688888888888,45.56688888888888,45.56688888888888,45.56688888888888,45.56688888888888,45.56688888888888,45.56688888888888,45.56688888888888
51,47.350722222222224,45.92655555555555,51.28999999999999,49.632155555555556,52.20457777777778,46.33661111111111,49.62522222222222,53.66087777777778,47.922033333333324,51.274877777777775,45.83017777777777,45.83017777777777,45.83017777777777,45.83017777777777,45.83017777777777,45.83017777777777,45.83017777777777,45.83017777777777,45.83017777777777,45.83017777777777,45.83017777777777,45.83017777777777,45.83017777777777,45.83017777777777,45.83017777777777
52,52.28267777777778,56.11866666666666,60.64374444444444,60.440900000000006,61.369366666666664,63.50465555555555,64.99621111111111,65.19401111111111,66.44117777777778,66.39583333333333,69.03376666666666,67.97177777777777,69.82866666666668,69.82866666666668,69.82866666666668,69.82866666666668,69.82866666666668,69.82866666666668,69.82866666666668,69.82866666666668,69.82866666666668,69.82866666666668,69.82866666666668,69.82866666666668,69.82866666666668
53,52.64297777777777,52.55478888888888,57.24867777777778,53.730155555555555,56.560855555555555,55.50895555555556,55.52531111111111,56.10355555555556,53.9859,59.01107777777778,60.8201,60.8201,60.8201,60.8201,60.8201,60.8201,60.8201,60.8201,60.8201,60.8201,60.8201,60.8201,60.8201,60.8201,60.8201
54,50.05166666666667,57.26882222222222,61.04813333333334,61.51927777777777,62.94027777777777,65.95237777777777,67.87604444444443,66.9564111111111,69.46081111111111,69.44193333333334,69.96094444444445,70.63492222222222,71.49534444444446,71.97276666666667,74.56663333333333,74.25423333333332,74.98866666666667,76.23078888888888,75.39304444444446,75.89946666666667,75.15117777777778,76.08467777777777,75.94986666666667,76.08593333333334,76.19174444444444
55,60.91332222222221,64.58806666666666,67.42631111111112,64.86394444444444,68.16702222222222,71.56462222222223,69.3890111111111,70.95868888888887,72.14787777777778,68.39126666666668,70.5606,71.64651111111112,73.48827777777778,70.93473333333333,74.50743333333334,75.6286111111111,75.38424444444445,75.90325555555556,75.90325555555556,75.90325555555556,75.90325555555556,75.90325555555556,75.90325555555556,75.90325555555556,75.90325555555556
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,51.36935555555555,51.60366666666667,51.49911111111111,51.67294444444444,51.98159999999999,52.132777777777775,52.25497777777778,52.43512222222221,52.5737,52.23607777777777,52.596377777777775,52.78723333333333,52.53337777777777,52.4049,52.5107111111111,52.554811111111114,52.611511111111106,52.40237777777778,52.35323333333333,52.27387777777778,52.171844444444446,52.3016,52.24742222222223,52.24742222222223,52.24742222222223
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
